start_time,Day-ahead Price (EUR/MWh),ingested_at_price,Actual Total Load (MW),Day-ahead Total Load Forecast (MW),ingested_at_load,Biomass,Fossil Brown coal/Lignite,Fossil Coal-derived gas,Fossil Gas,Fossil Hard coal,Fossil Oil,Geothermal,Hydro Pumped Storage,Hydro Run-of-river and pondage,Hydro Water Reservoir,Other,Other renewable,Solar,Waste,Wind Offshore,Wind Onshore,ingested_at
2025-01-01 00:00:00+01:00,1.0225,2025-12-13 09:18:43+00:00,48221.42,44968.7425,2025-12-13 09:34:08+00:00,3829.705,3269.4275,595.7725,4692.8575,2806.4525,382.1725,33.082499999999996,458.19,1350.245,100.6225,211.715,98.2675,9.555,718.95,2502.17,32883.585,2025-12-13 10:17:52.959630+00:00
2025-01-01 01:00:00+01:00,0.5425,2025-12-13 09:18:43+00:00,47328.2275,42703.85,2025-12-13 09:34:08+00:00,3774.6175,3739.25,569.8475,4327.9625,2718.96,382.1775,33.2525,144.22,1340.235,49.8875,211.575,98.3425,9.545,721.38,2395.2675,33528.8575,2025-12-13 10:17:52.959630+00:00
2025-01-01 02:00:00+01:00,-0.73875,2025-12-13 09:18:43+00:00,46243.6575,41517.7475,2025-12-13 09:34:08+00:00,3749.725,3265.045,538.155,4218.1875,2716.9625,382.165,33.3,1.075,1324.795,28.92,211.7075,98.0875,9.2925,719.495,2614.1375,33791.345,2025-12-13 10:17:52.959630+00:00
2025-01-01 03:00:00+01:00,-1.305,2025-12-13 09:18:43+00:00,45051.7875,41218.3725,2025-12-13 09:34:08+00:00,3749.4475,3226.4375,494.475,4279.88,2639.04,382.1625,33.5925,96.9925,1308.6975,17.25,211.585,93.595,9.4125,715.275,1684.22,32901.542499999996,2025-12-13 10:17:52.959630+00:00
2025-01-01 04:00:00+01:00,-3.255,2025-12-13 09:18:43+00:00,44047.7075,41086.0,2025-12-13 09:34:08+00:00,3723.8225,3237.4325,474.1225,4334.935,2583.0975,382.1675,33.730000000000004,3.3249999999999997,1302.765,28.1625,211.57,93.63,9.2175,717.1975,1327.7375,33148.395,2025-12-13 10:17:52.959630+00:00
2025-01-01 05:00:00+01:00,-2.7175,2025-12-13 09:18:43+00:00,44260.9475,41617.4925,2025-12-13 09:34:08+00:00,3725.29,3223.7,466.1475,4465.2125,2403.2275,382.165,33.565,0.0,1296.8125,10.85,211.5225,95.7925,9.095,720.475,1162.98,33611.195,2025-12-13 10:17:52.959630+00:00
2025-01-01 06:00:00+01:00,-2.80375,2025-12-13 09:18:43+00:00,43607.375,41791.435,2025-12-13 09:34:08+00:00,3762.065,3237.15,465.8575,4489.202499999999,2268.11,382.165,33.2675,16.880000000000003,1308.275,56.565,209.66,96.3925,10.575,718.68,1036.89,35484.802500000005,2025-12-13 10:17:52.959630+00:00
2025-01-01 07:00:00+01:00,-1.4425,2025-12-13 09:18:43+00:00,43972.505000000005,43467.0775,2025-12-13 09:34:08+00:00,3793.7625,3251.19,463.5375,4439.26,1987.7725,382.1725,32.3075,95.0225,1312.91,155.1625,209.5525,96.75,12.445,719.5675,1309.9125,36136.94,2025-12-13 10:17:52.959630+00:00
2025-01-01 08:00:00+01:00,-5.00375,2025-12-13 09:18:43+00:00,46112.33,46091.3,2025-12-13 09:34:08+00:00,3899.335,3241.105,454.7075,4092.595,1859.9875,382.1725,31.7425,56.5975,1312.19,117.6875,209.48,96.6425,723.555,716.5975,2419.0175,35709.2675,2025-12-13 10:17:52.959630+00:00
2025-01-01 09:00:00+01:00,-4.138749999999999,2025-12-13 09:18:43+00:00,48140.42,50369.67,2025-12-13 09:34:08+00:00,3908.0875,3238.5924999999997,460.38,4021.5325,1828.2025,382.19,30.97,40.57,1337.6525,127.53,209.5075,97.3275,4054.2825,720.35,2093.9975,34633.1275,2025-12-13 10:17:52.959630+00:00
2025-01-01 10:00:00+01:00,-5.36375,2025-12-13 09:18:43+00:00,50565.212499999994,52410.61,2025-12-13 09:34:08+00:00,3833.245,3273.2200000000003,498.3075,3999.675,1844.3475,382.1875,29.955,26.7975,1362.07,88.73,205.795,97.03,7921.6975,719.9025,2116.36,36185.4375,2025-12-13 10:17:52.959630+00:00
2025-01-01 11:00:00+01:00,-2.9525,2025-12-13 09:18:43+00:00,52587.435,53911.1675,2025-12-13 09:34:08+00:00,3842.1375,3265.52,537.96,3980.5425,1849.865,382.18,28.5375,54.2125,1381.9875000000002,69.69,204.23,96.41,11159.8825,719.0225,1851.0325,35969.425,2025-12-13 10:17:52.959630+00:00
2025-01-01 12:00:00+01:00,-2.56625,2025-12-13 09:18:43+00:00,53643.965,53639.905,2025-12-13 09:34:08+00:00,3791.52,3283.66,542.435,3658.6625,1848.5875,382.1875,28.46,53.7425,1399.0275,98.525,203.7675,90.7775,12122.5425,712.2175,2145.015,36697.0875,2025-12-13 10:17:52.959630+00:00
2025-01-01 13:00:00+01:00,-2.3249999999999997,2025-12-13 09:18:43+00:00,52376.16,52518.325,2025-12-13 09:34:08+00:00,3766.8125,3242.1225,526.9875000000001,3636.2225,1849.4475,382.1775,28.98,140.17000000000002,1393.77,105.3825,203.77,86.0025,10670.075,716.46,2690.005,37676.435,2025-12-13 10:17:52.959630+00:00
2025-01-01 14:00:00+01:00,-2.76,2025-12-13 09:18:43+00:00,51265.0475,51345.635,2025-12-13 09:34:08+00:00,3774.465,3291.475,485.3225,3625.5725,1835.7875,382.1625,28.73,87.8525,1358.1525,90.0275,203.815,95.65,7056.845,715.5125,3463.355,38653.91,2025-12-13 10:17:52.959630+00:00
2025-01-01 15:00:00+01:00,-0.5549999999999997,2025-12-13 09:18:43+00:00,52331.72,50755.1725,2025-12-13 09:34:08+00:00,3821.7575,3348.685,515.5425,3602.5025,1833.5425,382.16,29.2375,97.0975,1337.62,98.2275,198.4825,96.8775,2781.54,715.2775,4612.8025,41343.9175,2025-12-13 10:17:52.959630+00:00
2025-01-01 16:00:00+01:00,-0.2562500000000001,2025-12-13 09:18:43+00:00,54438.6425,51476.8775,2025-12-13 09:34:08+00:00,3982.625,3395.735,568.2475,3654.1975,1934.325,382.1725,30.4225,432.1075,1339.935,135.45,197.57,97.4975,193.335,726.4175,4720.4475,41985.8375,2025-12-13 10:17:52.959630+00:00
2025-01-01 17:00:00+01:00,2.03625,2025-12-13 09:18:43+00:00,56308.395,53499.4,2025-12-13 09:34:08+00:00,4110.88,3337.5475,558.785,3703.9125,2326.41,382.17,30.8025,393.3925,1346.9875,106.1775,196.12,97.45,19.225,727.6,4809.9275,43896.932499999995,2025-12-13 10:17:52.959630+00:00
2025-01-01 18:00:00+01:00,4.835000000000001,2025-12-13 09:18:43+00:00,56467.6125,54773.7825,2025-12-13 09:34:08+00:00,4143.7575,3289.565,522.5,3711.6175,2667.67,382.185,30.8625,515.9,1340.47,38.45,196.035,97.25,14.7425,723.0675,3803.22,44343.395,2025-12-13 10:17:52.959630+00:00
2025-01-01 19:00:00+01:00,4.86125,2025-12-13 09:18:43+00:00,55292.5625,53912.7975,2025-12-13 09:34:08+00:00,4124.775,3308.745,516.1025,3746.22,2778.2174999999997,382.19,30.59,448.8674999999999,1350.66,96.8425,196.1225,97.2175,12.3075,721.4625,3496.74,43481.994999999995,2025-12-13 10:17:52.959630+00:00
2025-01-01 20:00:00+01:00,4.7787500000000005,2025-12-13 09:18:43+00:00,53044.67,51476.835,2025-12-13 09:34:08+00:00,4047.8675,3209.575,518.195,3599.9375,2897.725,382.1675,30.2875,404.4475,1329.57,39.385,196.2975,97.3325,12.5375,705.215,3979.4525,42821.5475,2025-12-13 10:17:52.959630+00:00
2025-01-01 21:00:00+01:00,1.8375,2025-12-13 09:18:43+00:00,51180.6025,49667.177500000005,2025-12-13 09:34:08+00:00,3987.28,3195.255,511.0,3577.8625,3004.99,382.1775,30.605,556.1700000000001,1318.5075,51.605,196.4425,97.1775,11.2975,723.7425000000001,3979.51,41568.5225,2025-12-13 10:17:52.959630+00:00
2025-01-01 22:00:00+01:00,6.856249999999999,2025-12-13 09:18:43+00:00,49082.14,49758.215,2025-12-13 09:34:08+00:00,3943.0325,3191.9525,481.1875,3532.01,3089.8050000000003,382.1675,31.645,560.51,1319.8175,41.1075,196.585,96.4975,9.93,724.2674999999999,3853.505,39807.9875,2025-12-13 10:17:52.959630+00:00
2025-01-01 23:00:00+01:00,4.03625,2025-12-13 09:18:43+00:00,46463.3425,47586.9225,2025-12-13 09:34:08+00:00,3852.4675,3186.2475,506.2075,3526.5675,3114.9175,382.185,32.2325,487.585,1315.195,42.3225,196.7275,96.6275,9.61,720.76,4114.6975,39762.445,2025-12-13 10:17:52.959630+00:00
2025-01-02 00:00:00+01:00,5.8999999999999995,2025-12-13 09:18:43+00:00,44541.98,45446.17,2025-12-13 09:34:08+00:00,3752.445,3441.025,534.23,3563.6749999999997,3228.23,366.1975,32.3675,692.9875,1307.74,102.16,196.815,97.145,8.3925,711.475,4033.0075,37889.58,2025-12-13 10:17:52.959630+00:00
2025-01-02 01:00:00+01:00,5.231250000000001,2025-12-13 09:18:43+00:00,42473.677500000005,43665.0575,2025-12-13 09:34:08+00:00,3751.1725,3844.3475,495.0625,3346.9775,2909.7675,366.1725,32.582499999999996,450.87,1305.1225,54.004999999999995,196.775,96.77,6.3875,713.5,4753.4875,36385.4625,2025-12-13 10:17:52.959630+00:00
2025-01-02 02:00:00+01:00,13.02375,2025-12-13 09:18:43+00:00,41645.75,42926.755000000005,2025-12-13 09:34:08+00:00,3756.7975,3941.42,497.435,3391.255,2460.545,366.155,32.0525,411.39,1307.095,51.93,196.7225,96.825,5.99,726.325,5264.67,34227.994999999995,2025-12-13 10:17:52.959630+00:00
2025-01-02 03:00:00+01:00,16.36,2025-12-13 09:18:43+00:00,41957.0775,43361.9825,2025-12-13 09:34:08+00:00,3761.525,3999.41,492.435,3489.1225,2299.6875,366.1625,31.32,423.265,1290.775,76.285,196.6375,96.5675,6.4425,723.06,5593.7775,32641.6775,2025-12-13 10:17:52.959630+00:00
2025-01-02 04:00:00+01:00,17.725,2025-12-13 09:18:43+00:00,42479.1375,45143.744999999995,2025-12-13 09:34:08+00:00,3795.2725,4464.6825,499.575,4084.05,2505.645,366.1575,30.78,148.125,1295.61,122.7825,197.96,95.0825,6.1075,720.5450000000001,4933.625,30952.215,2025-12-13 10:17:52.959630+00:00
2025-01-02 05:00:00+01:00,38.935,2025-12-13 09:18:43+00:00,44507.6875,48983.3425,2025-12-13 09:34:08+00:00,3854.465,4668.755,499.9125,5121.1925,2840.3500000000004,366.1675,30.1125,178.8375,1287.7475,105.4225,212.23,94.485,5.9875,724.2075,4567.615,29886.155,2025-12-13 10:17:52.959630+00:00
2025-01-02 06:00:00+01:00,68.51625,2025-12-13 09:18:43+00:00,50022.025,55126.335,2025-12-13 09:34:08+00:00,3930.5375,6380.0825,488.2275,6223.8475,3102.2825000000003,366.1525,29.6625,203.6675,1288.77,112.8525,232.525,95.225,6.29,717.835,5588.98,28292.8425,2025-12-13 10:17:52.959630+00:00
2025-01-02 07:00:00+01:00,103.45125,2025-12-13 09:18:43+00:00,54174.925,59184.25,2025-12-13 09:34:08+00:00,4106.7375,7934.03,519.12,7622.3,3787.81,366.14,29.425,305.0375,1307.77,107.55,268.005,94.435,8.2925,718.1949999999999,5866.925,25130.2175,2025-12-13 10:17:52.959630+00:00
2025-01-02 08:00:00+01:00,119.815,2025-12-13 09:18:43+00:00,57654.537500000006,61819.2625,2025-12-13 09:34:08+00:00,4293.92,8888.7225,515.7675,8615.9875,4685.87,366.14,28.9925,1036.6125,1347.7575000000002,81.3,294.135,92.265,191.6175,707.5175,5753.055,22060.0725,2025-12-13 10:17:52.959630+00:00
2025-01-02 09:00:00+01:00,126.665,2025-12-13 09:18:43+00:00,59891.85,63602.8025,2025-12-13 09:34:08+00:00,4343.96,9359.345,480.07,9250.105,4939.2,366.1525,28.9525,934.435,1355.785,36.835,276.1125,91.0925,1609.83,693.515,5976.3875,18476.2125,2025-12-13 10:17:52.959630+00:00
2025-01-02 10:00:00+01:00,123.87625,2025-12-13 09:18:43+00:00,60556.34,64819.665,2025-12-13 09:34:08+00:00,4298.4125,9508.35,465.9025,10138.6,5127.327499999999,366.1375,29.4925,1126.71,1361.13,64.9525,254.6375,92.605,4079.2525,707.325,5100.9525,15208.52,2025-12-13 10:17:52.959630+00:00
2025-01-02 11:00:00+01:00,121.3725,2025-12-13 09:18:43+00:00,61615.2425,65527.2325,2025-12-13 09:34:08+00:00,4220.885,9501.545,482.4,10190.325,5194.535,366.15,29.6175,475.9675,1337.285,35.075,232.5,95.2625,6176.1575,712.4375,5169.5650000000005,12939.535,2025-12-13 10:17:52.959630+00:00
2025-01-02 12:00:00+01:00,117.175,2025-12-13 09:18:43+00:00,62308.545,65386.6775,2025-12-13 09:34:08+00:00,4105.172500000001,9447.775,516.165,10174.965,5216.0575,366.1475,29.5875,220.3375,1341.945,45.9875,221.3025,94.345,6712.1125,666.8275,5390.1325,11810.7025,2025-12-13 10:17:52.959630+00:00
2025-01-02 13:00:00+01:00,116.34875,2025-12-13 09:18:43+00:00,61812.355,64762.0025,2025-12-13 09:34:08+00:00,4076.95,9597.62,536.895,10076.11,4907.68,366.16,29.5425,178.3975,1356.2625,87.55250000000001,207.06,96.2175,5869.8825,663.825,5468.2474999999995,11879.28,2025-12-13 10:17:52.959630+00:00
2025-01-02 14:00:00+01:00,121.2425,2025-12-13 09:18:43+00:00,60523.735,63121.6425,2025-12-13 09:34:08+00:00,4156.1675,9493.74,475.2925,10098.9175,4872.070000000001,366.16,29.3825,866.2525,1393.14,157.3425,218.8475,97.0625,3576.515,661.4425,5120.5475,11342.1825,2025-12-13 10:17:52.959630+00:00
2025-01-02 15:00:00+01:00,129.90375,2025-12-13 09:18:43+00:00,60243.39,61942.045,2025-12-13 09:34:08+00:00,4296.3425,9579.19,441.1225,10250.085,4878.595,366.16,29.135,3801.3675,1430.78,157.74,224.39,96.3625,1087.5475,660.75,5181.1625,11595.5125,2025-12-13 10:17:52.959630+00:00
2025-01-02 16:00:00+01:00,136.245,2025-12-13 09:18:43+00:00,61307.5275,62583.3875,2025-12-13 09:34:08+00:00,4441.6224999999995,9626.4475,449.105,10460.2075,4772.0025000000005,366.145,29.2625,3187.16,1470.42,191.9225,224.31,97.355,53.5075,681.37,5315.425,12844.2625,2025-12-13 10:17:52.959630+00:00
2025-01-02 17:00:00+01:00,151.915,2025-12-13 09:18:43+00:00,63478.085,64500.015,2025-12-13 09:34:08+00:00,4544.885,9548.37,426.9575,10479.745,4774.3625,366.17,30.005,5922.3125,1501.4525,239.995,221.5225,97.355,22.7225,674.005,6058.6525,14691.1375,2025-12-13 10:17:52.959630+00:00
2025-01-02 18:00:00+01:00,151.73125,2025-12-13 09:18:43+00:00,63574.2225,64823.255000000005,2025-12-13 09:34:08+00:00,4568.264999999999,9594.7175,461.9075,10909.7525,4858.5275,366.18,30.91,5837.3575,1504.5975,283.15250000000003,218.4175,97.0325,25.6475,671.6925,5556.514999999999,15981.0225,2025-12-13 10:17:52.959630+00:00
2025-01-02 19:00:00+01:00,139.8825,2025-12-13 09:18:43+00:00,62574.3275,63796.8025,2025-12-13 09:34:08+00:00,4498.1,9644.56,507.6175,11097.355,4792.015,366.1175,31.905,4846.35,1492.455,197.3575,217.435,95.3575,17.455,669.9425,5842.7325,17959.065,2025-12-13 10:17:52.959630+00:00
2025-01-02 20:00:00+01:00,129.9925,2025-12-13 09:18:43+00:00,59515.175,60361.515,2025-12-13 09:34:08+00:00,4375.4875,9671.715,548.7675,10908.445,4632.09,366.1025,32.5625,2550.3875,1355.205,109.875,207.775,94.195,8.275,673.7674999999999,5894.56,18961.800000000003,2025-12-13 10:17:52.959630+00:00
2025-01-02 21:00:00+01:00,116.89,2025-12-13 09:18:43+00:00,56917.6125,56842.685,2025-12-13 09:34:08+00:00,4202.7775,9645.7275,546.9075,9828.5975,4489.2075,366.1575,32.86,573.14,1110.9325,83.14999999999999,216.3725,94.99,5.8825,667.985,5907.1275,18849.495,2025-12-13 10:17:52.959630+00:00
2025-01-02 22:00:00+01:00,112.21,2025-12-13 09:18:43+00:00,54699.7675,54029.605,2025-12-13 09:34:08+00:00,4091.1225,9222.51,528.4775,9463.1425,4777.65,366.15,33.445,436.36,1271.3575,83.025,234.775,95.015,7.6275,688.6375,6626.4025,18420.4075,2025-12-13 10:17:52.959630+00:00
2025-01-02 23:00:00+01:00,91.735,2025-12-13 09:18:43+00:00,51316.4925,51081.2775,2025-12-13 09:34:08+00:00,3973.2775,8532.377499999999,522.1975,8611.557499999999,4502.665,366.1825,34.1475,118.335,1388.285,67.465,209.1175,95.6275,7.2475,684.4225,6322.6025,18836.68,2025-12-13 10:17:52.959630+00:00
2025-01-03 00:00:00+01:00,94.1675,2025-12-13 09:18:43+00:00,48141.1475,49157.42,2025-12-13 09:34:08+00:00,3874.9925,8125.967500000001,532.03,8475.5775,3850.7,373.8375,34.567499999999995,85.465,1358.555,43.1875,218.8575,95.3475,6.8225,673.6925,5972.71,19105.6325,2025-12-13 10:17:52.959630+00:00
2025-01-03 01:00:00+01:00,85.5875,2025-12-13 09:18:43+00:00,46421.93,47437.955,2025-12-13 09:34:08+00:00,3856.535,8088.1425,497.87,8131.13,3556.105,373.865,34.445,98.45,1342.0225,20.9125,219.2,94.58,7.6425,674.5025,5959.2925,19305.8725,2025-12-13 10:17:52.959630+00:00
2025-01-03 02:00:00+01:00,80.525,2025-12-13 09:18:43+00:00,46044.005,46399.4775,2025-12-13 09:34:08+00:00,3827.9325,8082.4575,471.4125,8443.5325,3820.37,373.8675,34.067499999999995,0.7375,1345.12,25.575,219.185,95.2,6.445,672.7025,6201.8325,20186.37,2025-12-13 10:17:52.959630+00:00
2025-01-03 03:00:00+01:00,77.17125,2025-12-13 09:18:43+00:00,46316.0725,46800.165,2025-12-13 09:34:08+00:00,3773.555,7965.8875,452.4775,8616.415,3870.995,373.8675,33.955,28.61,1354.875,24.685,219.2225,96.1875,8.02,675.1875,5839.4400000000005,20860.9175,2025-12-13 10:17:52.959630+00:00
2025-01-03 04:00:00+01:00,73.66875,2025-12-13 09:18:43+00:00,47615.8625,48342.3825,2025-12-13 09:34:08+00:00,3785.7375,7770.4125,483.4425,8816.2025,3954.725,373.8675,33.3775,0.2324999999999999,1358.85,16.044999999999998,219.1025,94.7825,9.035,671.9575,5211.7525000000005,23190.375,2025-12-13 10:17:52.959630+00:00
2025-01-03 05:00:00+01:00,77.0325,2025-12-13 09:18:43+00:00,49683.8725,51297.8375,2025-12-13 09:34:08+00:00,3838.49,7781.3225,470.0425,9183.845,3972.985,373.88,33.167500000000004,9.7725,1368.3674999999998,36.754999999999995,218.92,95.755,9.1175,678.8475,4292.76,25447.5075,2025-12-13 10:17:52.959630+00:00
2025-01-03 06:00:00+01:00,82.33,2025-12-13 09:18:43+00:00,53196.595,56776.7075,2025-12-13 09:34:08+00:00,3968.285,7863.9425,467.2975,9839.6975,3930.6125,373.8525,32.2375,44.205,1402.5325,30.924999999999997,211.555,94.7225,14.2325,678.9825,2881.7875,29125.8925,2025-12-13 10:17:52.959630+00:00
2025-01-03 07:00:00+01:00,87.55125000000001,2025-12-13 09:18:43+00:00,56663.265,61000.7825,2025-12-13 09:34:08+00:00,4132.407499999999,7761.5725,465.385,9346.525,3976.8775,373.8625,31.945,21.46,1422.37,100.225,211.2075,94.0675,18.7325,673.4075,1656.5725,31378.4925,2025-12-13 10:17:52.959630+00:00
2025-01-03 08:00:00+01:00,95.0125,2025-12-13 09:18:43+00:00,59765.675,63708.0,2025-12-13 09:34:08+00:00,4235.2825,7507.295,470.1275,9694.13,4429.1775,373.8425,31.915,358.5725,1442.79,78.2525,211.1025,95.8475,175.5175,669.2825,1604.0275,33413.3075,2025-12-13 10:17:52.959630+00:00
2025-01-03 09:00:00+01:00,93.55625,2025-12-13 09:18:43+00:00,61346.785,64846.0225,2025-12-13 09:34:08+00:00,4221.725,7417.4925,468.1025,9784.8875,4577.47,373.8825,31.9,251.56,1449.3325,66.115,211.0425,96.54,1611.775,666.6475,1980.365,33794.45,2025-12-13 10:17:52.959630+00:00
2025-01-03 10:00:00+01:00,84.76875,2025-12-13 09:18:43+00:00,62539.29,65700.0375,2025-12-13 09:34:08+00:00,4092.93,7517.2225,469.7425,9651.125,4820.5625,373.865,31.91,152.765,1477.8125,104.55,210.96,93.815,4143.465,676.12,1435.0175,34773.15,2025-12-13 10:17:52.959630+00:00
2025-01-03 11:00:00+01:00,76.38875,2025-12-13 09:18:43+00:00,63496.0525,65995.3775,2025-12-13 09:34:08+00:00,4034.6725,7502.0375,473.475,9712.7225,4816.24,373.8275,30.155,49.5575,1461.3325,70.485,210.8675,95.105,6290.9,672.4675,1113.9,36106.82,2025-12-13 10:17:52.959630+00:00
2025-01-03 12:00:00+01:00,75.94125,2025-12-13 09:18:43+00:00,64086.2725,65560.22,2025-12-13 09:34:08+00:00,3936.45,7125.53,464.0975,9517.2325,4839.5375,373.88,29.315,24.3125,1430.3175,32.555,209.1075,97.76,6604.2375,678.0525,920.7225,35919.197499999995,2025-12-13 10:17:52.959630+00:00
2025-01-03 13:00:00+01:00,79.655,2025-12-13 09:18:43+00:00,63026.4625,64271.317500000005,2025-12-13 09:34:08+00:00,3918.2175,6909.6375,461.2625,9366.575,4743.89,373.855,31.06,59.9725,1418.555,46.47,209.185,98.4525,5937.75,684.3275,1404.4425,35023.505,2025-12-13 10:17:52.959630+00:00
2025-01-03 14:00:00+01:00,84.56625,2025-12-13 09:18:43+00:00,62687.2475,62404.4475,2025-12-13 09:34:08+00:00,3974.71,6863.6725,495.84,8675.7375,4581.1475,373.8825,31.932499999999997,62.8375,1436.14,19.21,212.6625,100.575,3998.41,682.4300000000001,3350.105,33380.5,2025-12-13 10:17:52.959630+00:00
2025-01-03 15:00:00+01:00,97.145,2025-12-13 09:18:43+00:00,62786.7175,61139.15,2025-12-13 09:34:08+00:00,4099.4875,7222.56,490.3475,9015.415,4793.1875,373.85,32.004999999999995,176.5925,1448.6425,62.942499999999995,212.875,97.61,1604.4225,681.3,4003.7125,32106.42,2025-12-13 10:17:52.959630+00:00
2025-01-03 16:00:00+01:00,113.78,2025-12-13 09:18:43+00:00,63738.4875,61850.1625,2025-12-13 09:34:08+00:00,4332.2375,8125.9525,482.175,9244.4325,5058.9775,373.83,32.085,459.695,1478.8775,57.56,212.885,98.305,119.275,657.6625,4767.3875,30830.75,2025-12-13 10:17:52.959630+00:00
2025-01-03 17:00:00+01:00,126.63375,2025-12-13 09:18:43+00:00,66040.7825,64381.105,2025-12-13 09:34:08+00:00,4466.4875,8445.5275,488.85,9793.56,5203.112499999999,374.0675,32.269999999999996,1882.3275,1485.0575,172.66,212.965,98.685,11.03,660.3325,5221.465,29513.875,2025-12-13 10:17:52.959630+00:00
2025-01-03 18:00:00+01:00,126.6725,2025-12-13 09:18:43+00:00,65097.3775,64640.1775,2025-12-13 09:34:08+00:00,4534.514999999999,8521.845000000001,498.9175,9843.98,5071.9275,374.37,32.3975,2996.7675,1524.6375,228.6075,212.8575,100.71,13.3225,660.4175,5097.077499999999,27926.6625,2025-12-13 10:17:52.959630+00:00
2025-01-03 19:00:00+01:00,121.51625,2025-12-13 09:18:43+00:00,63548.68,62577.935,2025-12-13 09:34:08+00:00,4484.5,9145.0125,534.0325,9258.47,5053.53,374.3825,32.6225,2150.15,1484.775,80.14750000000001,213.1225,100.9325,9.235,656.4725000000001,5996.115,27100.645,2025-12-13 10:17:52.959630+00:00
2025-01-03 20:00:00+01:00,117.1625,2025-12-13 09:18:43+00:00,60716.0425,59068.2475,2025-12-13 09:34:08+00:00,4242.8475,9566.7275,570.6800000000001,8704.1125,5022.115,374.47,32.692499999999995,913.6975,1429.5625,52.567499999999995,213.425,101.1675,7.1925,660.3025,6374.0625,26337.6975,2025-12-13 10:17:52.959630+00:00
2025-01-03 21:00:00+01:00,109.985,2025-12-13 09:18:43+00:00,58761.53,55787.9875,2025-12-13 09:34:08+00:00,4049.41,10226.65,535.8725000000001,8113.455,5174.8225,374.5225,32.86,144.0,1382.395,31.7025,218.845,101.3225,7.2875,660.8725,5914.7175,26470.575,2025-12-13 10:17:52.959630+00:00
2025-01-03 22:00:00+01:00,102.44875,2025-12-13 09:18:43+00:00,56050.6925,53171.5275,2025-12-13 09:34:08+00:00,3955.0225,10330.7025,522.26,7691.53,5022.795,374.5075,33.295,286.71000000000004,1396.215,48.4175,219.0275,101.7325,8.6,612.5074999999999,5334.865,24867.46,2025-12-13 10:17:52.959630+00:00
2025-01-03 23:00:00+01:00,90.785,2025-12-13 09:18:43+00:00,53301.3275,50073.645,2025-12-13 09:34:08+00:00,3913.965,10840.06,503.43,6766.0275,4767.585,374.565,33.5625,858.935,1383.26,65.72,219.03,99.7175,8.7525,591.23,4315.3175,23739.6025,2025-12-13 10:17:52.959630+00:00
2025-01-04 00:00:00+01:00,91.74625,2025-12-13 09:18:43+00:00,50777.2525,48153.19,2025-12-13 09:34:08+00:00,3902.7675,9859.8575,549.48,6131.764999999999,4620.35,374.645,33.7275,293.84000000000003,1373.0475,25.835,231.47,99.4825,8.2925,590.44,3565.9925000000003,22674.1575,2025-12-13 10:17:52.959630+00:00
2025-01-04 01:00:00+01:00,89.84375,2025-12-13 09:18:43+00:00,48874.295,46438.0,2025-12-13 09:34:08+00:00,3819.5225,10373.2975,513.38,6111.305,4130.285,374.49,33.815,194.24,1387.0800000000002,43.185,267.93,99.745,7.39,584.72,3422.7025000000003,20860.745,2025-12-13 10:17:52.959630+00:00
2025-01-04 02:00:00+01:00,92.045,2025-12-13 09:18:43+00:00,46694.3975,45239.9725,2025-12-13 09:34:08+00:00,3798.955,11070.15,516.28,6056.275,3707.0275,374.2425,33.9075,338.12,1401.6675,55.93,293.44,99.77,7.5075,586.5925,2837.4625,18184.9425,2025-12-13 10:17:52.959630+00:00
2025-01-04 03:00:00+01:00,94.46,2025-12-13 09:18:43+00:00,45568.8325,44403.4675,2025-12-13 09:34:08+00:00,3801.465,11255.63,515.81,6111.0725,3803.2275,373.9025,34.065,316.7925,1390.9175,55.2875,281.45,98.33,6.887499999999999,580.46,2052.2125,15746.545,2025-12-13 10:17:52.959630+00:00
2025-01-04 04:00:00+01:00,101.12875,2025-12-13 09:18:43+00:00,44789.295,44725.1725,2025-12-13 09:34:08+00:00,3882.81,11421.12,499.1475,6316.715,4147.5175,373.8925,34.0475,314.8225,1378.475,34.33,302.84749999999997,97.21,6.8525,586.3425,1518.07,13788.2075,2025-12-13 10:17:52.959630+00:00
2025-01-04 05:00:00+01:00,106.755,2025-12-13 09:18:43+00:00,44523.345,44954.4725,2025-12-13 09:34:08+00:00,3965.4075,11630.46,523.41,6594.625,4592.75,373.8925,34.11,256.0625,1375.8625,27.4275,303.01,97.5425,6.4425,584.3075,1172.9125,11254.9875,2025-12-13 10:17:52.959630+00:00
2025-01-04 06:00:00+01:00,114.475,2025-12-13 09:18:43+00:00,45585.9,45329.6375,2025-12-13 09:34:08+00:00,4080.755,11870.5125,511.7999999999999,7248.2975,5155.3925,373.8575,34.18,264.51,1393.6325,73.4775,313.65,96.485,8.41,587.93,1245.77,9978.0025,2025-12-13 10:17:52.959630+00:00
2025-01-04 07:00:00+01:00,124.5475,2025-12-13 09:18:43+00:00,47657.7475,47615.2525,2025-12-13 09:34:08+00:00,4237.1849999999995,11912.76,489.0425,7713.9975,5321.25,373.865,34.394999999999996,368.61,1422.8,61.2475,313.79,96.4625,8.3575,585.9425,1108.9,9181.56,2025-12-13 10:17:52.959630+00:00
